vehicle_alias,vehicle_activity,start_time,end_time,software,user_name,team_name
VEHICLE0117,manual,2019-02-12 14:29:36,2019-02-12 14:30:02,software_v13,alexander.hamilton,Team A
VEHICLE0117,manual,2019-02-12 14:30:02,2019-02-12 14:30:44,software_v13,alexander.hamilton,Team A
VEHICLE0117,manual,2019-02-12 14:30:44,2019-02-12 14:30:48,software_v13,alexander.hamilton,Team A
VEHICLE0117,manual,2019-02-12 14:30:48,2019-02-12 14:30:55,software_v13,alexander.hamilton,Team A
VEHICLE0117,manual,2019-02-12 14:30:55,2019-02-12 14:31:01,software_v13,alexander.hamilton,Team A
VEHICLE0026,manual,2019-02-12 14:29:52,2019-02-12 14:32:14,software_v11,phoebe.buffay,Team D
VEHICLE0010,manual,2019-02-12 14:33:04,2019-02-12 14:33:11,software_v8,george.steinbrennner,Team C
VEHICLE0158,manual,2019-02-12 14:33:06,2019-02-12 14:33:30,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 14:33:30,2019-02-12 14:33:50,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 14:33:50,2019-02-12 14:34:25,software_v1,admiral.ackbar,Team D
VEHICLE0026,manual,2019-02-12 14:32:14,2019-02-12 14:34:26,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 14:34:26,2019-02-12 14:34:30,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 14:34:30,2019-02-12 14:34:33,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 14:34:33,2019-02-12 14:35:05,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 14:35:05,2019-02-12 14:35:45,software_v11,phoebe.buffay,Team D
VEHICLE0158,parked,2019-02-12 14:34:25,2019-02-12 14:36:32,software_v1,admiral.ackbar,Team D
VEHICLE0010,manual,2019-02-12 14:33:11,2019-02-12 14:38:22,software_v8,george.steinbrennner,Team C
VEHICLE0010,manual,2019-02-12 14:38:22,2019-02-12 14:38:30,software_v8,george.steinbrennner,Team C
VEHICLE0158,manual,2019-02-12 14:36:32,2019-02-12 14:39:03,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 14:39:03,2019-02-12 14:39:07,software_v1,admiral.ackbar,Team D
VEHICLE0026,manual,2019-02-12 14:35:45,2019-02-12 14:39:32,software_v11,phoebe.buffay,Team D
VEHICLE0010,manual,2019-02-12 14:38:30,2019-02-12 14:39:39,software_v8,george.steinbrennner,Team C
VEHICLE0010,manual,2019-02-12 14:39:39,2019-02-12 14:40:34,software_v8,george.steinbrennner,Team C
VEHICLE0010,manual,2019-02-12 14:40:34,2019-02-12 14:40:41,software_v8,george.steinbrennner,Team C
VEHICLE0162,manual,2019-02-12 14:36:30,2019-02-12 14:41:00,software_v6,hank.mccoy,Team D
VEHICLE0026,manual,2019-02-12 14:39:32,2019-02-12 14:41:04,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 14:41:04,2019-02-12 14:41:07,software_v11,phoebe.buffay,Team D
VEHICLE0010,manual,2019-02-12 14:40:41,2019-02-12 14:41:32,software_v8,george.steinbrennner,Team C
VEHICLE0010,manual,2019-02-12 14:41:32,2019-02-12 14:41:39,software_v8,george.steinbrennner,Team C
VEHICLE0010,manual,2019-02-12 14:41:39,2019-02-12 14:42:07,software_v8,george.steinbrennner,Team C
VEHICLE0010,manual,2019-02-12 14:42:07,2019-02-12 14:42:11,software_v8,george.steinbrennner,Team C
VEHICLE0026,manual,2019-02-12 14:41:07,2019-02-12 14:42:14,software_v11,phoebe.buffay,Team D
VEHICLE0010,manual,2019-02-12 14:42:11,2019-02-12 14:42:32,software_v8,george.steinbrennner,Team C
VEHICLE0010,manual,2019-02-12 14:42:32,2019-02-12 14:42:38,software_v8,george.steinbrennner,Team C
VEHICLE0026,manual,2019-02-12 14:42:14,2019-02-12 14:42:57,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 14:42:57,2019-02-12 14:43:45,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 14:43:45,2019-02-12 14:43:48,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 14:43:48,2019-02-12 14:43:52,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 14:43:52,2019-02-12 14:43:55,software_v11,phoebe.buffay,Team D
VEHICLE0010,manual,2019-02-12 14:42:38,2019-02-12 14:43:55,software_v8,george.steinbrennner,Team C
VEHICLE0026,manual,2019-02-12 14:43:55,2019-02-12 14:44:35,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 14:44:35,2019-02-12 14:44:49,software_v11,phoebe.buffay,Team D
VEHICLE0010,manual,2019-02-12 14:43:55,2019-02-12 14:45:10,software_v8,george.steinbrennner,Team C
VEHICLE0010,manual,2019-02-12 14:45:10,2019-02-12 14:45:14,software_v8,george.steinbrennner,Team C
VEHICLE0010,manual,2019-02-12 14:45:14,2019-02-12 14:45:18,software_v8,george.steinbrennner,Team C
VEHICLE0162,parked,2019-02-12 14:41:00,2019-02-12 14:45:28,software_v6,hank.mccoy,Team D
VEHICLE0010,manual,2019-02-12 14:45:18,2019-02-12 14:45:43,software_v8,george.steinbrennner,Team C
VEHICLE0010,manual,2019-02-12 14:45:43,2019-02-12 14:46:02,software_v8,george.steinbrennner,Team C
VEHICLE0162,manual,2019-02-12 14:45:28,2019-02-12 14:46:17,software_v6,hank.mccoy,Team D
VEHICLE0026,manual,2019-02-12 14:44:49,2019-02-12 14:46:26,software_v11,phoebe.buffay,Team D
VEHICLE0010,manual,2019-02-12 14:46:02,2019-02-12 14:46:27,software_v8,george.steinbrennner,Team C
VEHICLE0010,manual,2019-02-12 14:46:27,2019-02-12 14:46:33,software_v8,george.steinbrennner,Team C
VEHICLE0010,manual,2019-02-12 14:46:33,2019-02-12 14:46:37,software_v8,george.steinbrennner,Team C
VEHICLE0026,manual,2019-02-12 14:46:26,2019-02-12 14:46:48,software_v11,phoebe.buffay,Team D
VEHICLE0162,manual,2019-02-12 14:46:17,2019-02-12 14:47:13,software_v6,hank.mccoy,Team D
VEHICLE0162,manual,2019-02-12 14:47:13,2019-02-12 14:47:17,software_v6,hank.mccoy,Team D
VEHICLE0162,manual,2019-02-12 14:47:17,2019-02-12 14:47:21,software_v6,hank.mccoy,Team D
VEHICLE0162,manual,2019-02-12 14:47:21,2019-02-12 14:47:27,software_v6,hank.mccoy,Team D
VEHICLE0010,parked,2019-02-12 14:46:37,2019-02-12 14:48:51,software_v8,george.steinbrennner,Team C
VEHICLE0162,manual,2019-02-12 14:47:27,2019-02-12 14:49:09,software_v6,hank.mccoy,Team D
VEHICLE0117,manual,2019-02-12 14:31:01,2019-02-12 14:49:19,software_v13,alexander.hamilton,Team A
VEHICLE0162,manual,2019-02-12 14:49:09,2019-02-12 14:49:28,software_v6,hank.mccoy,Team D
VEHICLE0162,manual,2019-02-12 14:49:28,2019-02-12 14:49:33,software_v6,hank.mccoy,Team D
VEHICLE0162,manual,2019-02-12 14:49:33,2019-02-12 14:49:46,software_v6,hank.mccoy,Team D
VEHICLE0158,parked,2019-02-12 14:39:07,2019-02-12 14:49:58,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 14:49:58,2019-02-12 14:50:02,software_v1,admiral.ackbar,Team D
VEHICLE0117,manual,2019-02-12 14:50:26,2019-02-12 14:50:39,software_v13,alexander.hamilton,Team A
VEHICLE0117,manual,2019-02-12 14:50:39,2019-02-12 14:50:43,software_v13,alexander.hamilton,Team A
VEHICLE0158,manual,2019-02-12 14:50:02,2019-02-12 14:50:45,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 14:50:45,2019-02-12 14:52:16,software_v1,admiral.ackbar,Team D
VEHICLE0117,manual,2019-02-12 14:50:43,2019-02-12 14:52:34,software_v13,alexander.hamilton,Team A
VEHICLE0158,parked,2019-02-12 14:52:16,2019-02-12 14:52:44,software_v1,admiral.ackbar,Team D
VEHICLE0117,manual,2019-02-12 14:52:34,2019-02-12 14:52:46,software_v13,alexander.hamilton,Team A
VEHICLE0158,autonomous,2019-02-12 14:52:44,2019-02-12 14:52:48,software_v1,admiral.ackbar,Team D
VEHICLE0117,manual,2019-02-12 14:52:46,2019-02-12 14:52:54,software_v13,alexander.hamilton,Team A
VEHICLE0026,manual,2019-02-12 14:46:48,2019-02-12 14:53:07,software_v11,phoebe.buffay,Team D
VEHICLE0117,autonomous,2019-02-12 14:52:54,2019-02-12 14:53:09,software_v13,alexander.hamilton,Team A
VEHICLE0158,autonomous,2019-02-12 14:52:48,2019-02-12 14:53:13,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 14:53:09,2019-02-12 14:53:13,software_v13,alexander.hamilton,Team A
VEHICLE0026,manual,2019-02-12 14:53:07,2019-02-12 14:53:22,software_v11,phoebe.buffay,Team D
VEHICLE0158,autonomous,2019-02-12 14:53:13,2019-02-12 14:53:22,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 14:53:13,2019-02-12 14:53:39,software_v13,alexander.hamilton,Team A
VEHICLE0158,autonomous,2019-02-12 14:53:22,2019-02-12 14:53:41,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 14:53:39,2019-02-12 14:53:53,software_v13,alexander.hamilton,Team A
VEHICLE0158,autonomous,2019-02-12 14:53:41,2019-02-12 14:53:59,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 14:53:59,2019-02-12 14:54:02,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 14:53:53,2019-02-12 14:54:12,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 14:54:12,2019-02-12 14:54:16,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 14:54:16,2019-02-12 14:54:28,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 14:54:28,2019-02-12 14:54:35,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 14:54:35,2019-02-12 14:54:54,software_v13,alexander.hamilton,Team A
VEHICLE0158,manual,2019-02-12 14:54:02,2019-02-12 14:55:16,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 14:55:16,2019-02-12 14:55:31,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 14:54:54,2019-02-12 14:55:45,software_v13,alexander.hamilton,Team A
VEHICLE0158,autonomous,2019-02-12 14:55:31,2019-02-12 14:55:56,software_v1,admiral.ackbar,Team D
VEHICLE0158,autonomous,2019-02-12 14:55:56,2019-02-12 14:56:01,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 14:55:45,2019-02-12 14:56:13,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 14:56:13,2019-02-12 14:56:16,software_v13,alexander.hamilton,Team A
VEHICLE0158,autonomous,2019-02-12 14:56:01,2019-02-12 14:56:22,software_v1,admiral.ackbar,Team D
VEHICLE0158,autonomous,2019-02-12 14:56:22,2019-02-12 14:56:26,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 14:56:16,2019-02-12 14:56:42,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 14:56:42,2019-02-12 14:56:45,software_v13,alexander.hamilton,Team A
VEHICLE0158,manual,2019-02-12 14:56:26,2019-02-12 14:57:23,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 14:56:45,2019-02-12 14:57:24,software_v13,alexander.hamilton,Team A
VEHICLE0158,manual,2019-02-12 14:57:23,2019-02-12 14:57:34,software_v1,admiral.ackbar,Team D
VEHICLE0158,autonomous,2019-02-12 14:57:34,2019-02-12 14:58:00,software_v1,admiral.ackbar,Team D
VEHICLE0158,autonomous,2019-02-12 14:58:00,2019-02-12 14:58:07,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 14:57:24,2019-02-12 14:58:17,software_v13,alexander.hamilton,Team A
VEHICLE0158,autonomous,2019-02-12 14:58:07,2019-02-12 14:58:27,software_v1,admiral.ackbar,Team D
VEHICLE0158,autonomous,2019-02-12 14:58:27,2019-02-12 14:58:30,software_v1,admiral.ackbar,Team D
VEHICLE0026,manual,2019-02-12 14:53:22,2019-02-12 14:58:31,software_v11,phoebe.buffay,Team D
VEHICLE0158,manual,2019-02-12 14:58:30,2019-02-12 14:58:45,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 14:58:17,2019-02-12 14:58:45,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 14:58:45,2019-02-12 14:58:49,software_v13,alexander.hamilton,Team A
VEHICLE0026,manual,2019-02-12 14:58:31,2019-02-12 14:58:58,software_v11,phoebe.buffay,Team D
VEHICLE0117,autonomous,2019-02-12 14:58:49,2019-02-12 14:59:03,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 14:59:03,2019-02-12 14:59:07,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 14:59:07,2019-02-12 14:59:28,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 14:59:28,2019-02-12 14:59:32,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 14:59:32,2019-02-12 14:59:47,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 14:59:47,2019-02-12 15:00:05,software_v13,alexander.hamilton,Team A
VEHICLE0158,manual,2019-02-12 14:58:45,2019-02-12 15:00:09,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 15:00:09,2019-02-12 15:00:16,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 15:00:16,2019-02-12 15:00:19,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 15:00:05,2019-02-12 15:00:25,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:00:25,2019-02-12 15:00:29,software_v13,alexander.hamilton,Team A
VEHICLE0158,manual,2019-02-12 15:00:19,2019-02-12 15:00:47,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 15:00:29,2019-02-12 15:00:56,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:00:56,2019-02-12 15:00:59,software_v13,alexander.hamilton,Team A
VEHICLE0026,manual,2019-02-12 14:58:58,2019-02-12 15:01:12,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 15:01:12,2019-02-12 15:01:27,software_v11,phoebe.buffay,Team D
VEHICLE0117,autonomous,2019-02-12 15:00:59,2019-02-12 15:01:40,software_v13,alexander.hamilton,Team A
VEHICLE0158,parked,2019-02-12 15:00:47,2019-02-12 15:01:48,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 15:01:48,2019-02-12 15:01:51,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 15:01:40,2019-02-12 15:02:05,software_v13,alexander.hamilton,Team A
VEHICLE0158,manual,2019-02-12 15:01:51,2019-02-12 15:02:13,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 15:02:13,2019-02-12 15:02:17,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 15:02:05,2019-02-12 15:02:20,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:02:20,2019-02-12 15:02:45,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:02:45,2019-02-12 15:03:03,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:03:03,2019-02-12 15:03:10,software_v13,alexander.hamilton,Team A
VEHICLE0158,manual,2019-02-12 15:02:17,2019-02-12 15:03:19,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 15:03:10,2019-02-12 15:03:21,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:03:21,2019-02-12 15:03:27,software_v13,alexander.hamilton,Team A
VEHICLE0158,manual,2019-02-12 15:03:19,2019-02-12 15:03:34,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 15:03:27,2019-02-12 15:03:49,software_v13,alexander.hamilton,Team A
VEHICLE0026,manual,2019-02-12 15:01:27,2019-02-12 15:03:59,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 15:03:59,2019-02-12 15:04:02,software_v11,phoebe.buffay,Team D
VEHICLE0117,autonomous,2019-02-12 15:03:49,2019-02-12 15:04:38,software_v13,alexander.hamilton,Team A
VEHICLE0026,manual,2019-02-12 15:04:02,2019-02-12 15:05:15,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 15:05:15,2019-02-12 15:05:18,software_v11,phoebe.buffay,Team D
VEHICLE0117,autonomous,2019-02-12 15:04:38,2019-02-12 15:05:36,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:05:36,2019-02-12 15:05:40,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:05:40,2019-02-12 15:06:17,software_v13,alexander.hamilton,Team A
VEHICLE0026,manual,2019-02-12 15:05:18,2019-02-12 15:06:21,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 15:06:21,2019-02-12 15:06:25,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 15:06:25,2019-02-12 15:06:52,software_v11,phoebe.buffay,Team D
VEHICLE0117,autonomous,2019-02-12 15:06:17,2019-02-12 15:07:09,software_v13,alexander.hamilton,Team A
VEHICLE0026,manual,2019-02-12 15:06:52,2019-02-12 15:07:13,software_v11,phoebe.buffay,Team D
VEHICLE0162,parked,2019-02-12 14:49:46,2019-02-12 15:07:18,software_v6,hank.mccoy,Team D
VEHICLE0117,autonomous,2019-02-12 15:07:09,2019-02-12 15:07:40,software_v13,alexander.hamilton,Team A
VEHICLE0026,manual,2019-02-12 15:07:13,2019-02-12 15:07:43,software_v11,phoebe.buffay,Team D
VEHICLE0117,autonomous,2019-02-12 15:07:40,2019-02-12 15:07:44,software_v13,alexander.hamilton,Team A
VEHICLE0026,manual,2019-02-12 15:07:43,2019-02-12 15:07:47,software_v11,phoebe.buffay,Team D
VEHICLE0026,manual,2019-02-12 15:07:47,2019-02-12 15:07:55,software_v11,phoebe.buffay,Team D
VEHICLE0117,autonomous,2019-02-12 15:07:44,2019-02-12 15:07:57,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:07:57,2019-02-12 15:08:00,software_v13,alexander.hamilton,Team A
VEHICLE0026,manual,2019-02-12 15:07:55,2019-02-12 15:08:06,software_v11,phoebe.buffay,Team D
VEHICLE0117,autonomous,2019-02-12 15:08:00,2019-02-12 15:08:11,software_v13,alexander.hamilton,Team A
VEHICLE0117,manual,2019-02-12 15:08:11,2019-02-12 15:08:21,software_v13,alexander.hamilton,Team A
VEHICLE0162,manual,2019-02-12 15:07:18,2019-02-12 15:08:27,software_v6,hank.mccoy,Team D
VEHICLE0162,manual,2019-02-12 15:08:27,2019-02-12 15:08:31,software_v6,hank.mccoy,Team D
VEHICLE0117,autonomous,2019-02-12 15:08:21,2019-02-12 15:08:37,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:08:37,2019-02-12 15:08:54,software_v13,alexander.hamilton,Team A
VEHICLE0117,manual,2019-02-12 15:08:54,2019-02-12 15:08:57,software_v13,alexander.hamilton,Team A
VEHICLE0158,parked,2019-02-12 15:03:34,2019-02-12 15:09:23,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 15:09:23,2019-02-12 15:09:30,software_v1,admiral.ackbar,Team D
VEHICLE0117,manual,2019-02-12 15:08:57,2019-02-12 15:10:25,software_v13,alexander.hamilton,Team A
VEHICLE0158,manual,2019-02-12 15:09:30,2019-02-12 15:10:29,software_v1,admiral.ackbar,Team D
VEHICLE0117,parked,2019-02-12 15:10:25,2019-02-12 15:10:35,software_v13,alexander.hamilton,Team A
VEHICLE0158,manual,2019-02-12 15:10:29,2019-02-12 15:10:43,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 15:10:43,2019-02-12 15:10:47,software_v1,admiral.ackbar,Team D
VEHICLE0117,manual,2019-02-12 15:10:35,2019-02-12 15:10:47,software_v13,alexander.hamilton,Team A
VEHICLE0158,manual,2019-02-12 15:10:47,2019-02-12 15:10:50,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 15:10:50,2019-02-12 15:10:54,software_v1,admiral.ackbar,Team D
VEHICLE0158,manual,2019-02-12 15:10:54,2019-02-12 15:11:01,software_v1,admiral.ackbar,Team D
VEHICLE0117,manual,2019-02-12 15:10:47,2019-02-12 15:11:49,software_v13,alexander.hamilton,Team A
VEHICLE0117,manual,2019-02-12 15:11:49,2019-02-12 15:12:01,software_v13,alexander.hamilton,Team A
VEHICLE0117,manual,2019-02-12 15:12:01,2019-02-12 15:12:24,software_v13,alexander.hamilton,Team A
VEHICLE0117,manual,2019-02-12 15:12:24,2019-02-12 15:12:28,software_v13,alexander.hamilton,Team A
VEHICLE0117,parked,2019-02-12 15:12:28,2019-02-12 15:12:39,software_v13,alexander.hamilton,Team A
VEHICLE0117,manual,2019-02-12 15:12:39,2019-02-12 15:12:42,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:12:42,2019-02-12 15:13:07,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:13:07,2019-02-12 15:13:11,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:13:11,2019-02-12 15:13:28,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:13:28,2019-02-12 15:13:34,software_v13,alexander.hamilton,Team A
VEHICLE0162,parked,2019-02-12 15:08:31,2019-02-12 15:13:48,software_v6,hank.mccoy,Team D
VEHICLE0117,autonomous,2019-02-12 15:13:34,2019-02-12 15:13:52,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:13:52,2019-02-12 15:13:56,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:13:56,2019-02-12 15:14:13,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:14:13,2019-02-12 15:14:28,software_v13,alexander.hamilton,Team A
VEHICLE0158,parked,2019-02-12 15:11:01,2019-02-12 15:14:33,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 15:14:28,2019-02-12 15:14:44,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:14:44,2019-02-12 15:14:48,software_v13,alexander.hamilton,Team A
VEHICLE0162,manual,2019-02-12 15:13:48,2019-02-12 15:14:52,software_v6,hank.mccoy,Team D
VEHICLE0162,manual,2019-02-12 15:14:52,2019-02-12 15:14:55,software_v6,hank.mccoy,Team D
VEHICLE0162,manual,2019-02-12 15:14:55,2019-02-12 15:15:02,software_v6,hank.mccoy,Team D
VEHICLE0117,autonomous,2019-02-12 15:14:48,2019-02-12 15:15:02,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:15:02,2019-02-12 15:15:09,software_v13,alexander.hamilton,Team A
VEHICLE0162,manual,2019-02-12 15:15:02,2019-02-12 15:15:23,software_v6,hank.mccoy,Team D
VEHICLE0117,autonomous,2019-02-12 15:15:09,2019-02-12 15:15:33,software_v13,alexander.hamilton,Team A
VEHICLE0162,manual,2019-02-12 15:15:23,2019-02-12 15:15:53,software_v6,hank.mccoy,Team D
VEHICLE0117,autonomous,2019-02-12 15:15:33,2019-02-12 15:15:59,software_v13,alexander.hamilton,Team A
VEHICLE0162,manual,2019-02-12 15:15:53,2019-02-12 15:16:01,software_v6,hank.mccoy,Team D
VEHICLE0117,autonomous,2019-02-12 15:15:59,2019-02-12 15:16:31,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:16:31,2019-02-12 15:16:34,software_v13,alexander.hamilton,Team A
VEHICLE0162,manual,2019-02-12 15:16:01,2019-02-12 15:16:54,software_v6,hank.mccoy,Team D
VEHICLE0117,autonomous,2019-02-12 15:16:34,2019-02-12 15:17:01,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:17:01,2019-02-12 15:17:09,software_v13,alexander.hamilton,Team A
VEHICLE0162,manual,2019-02-12 15:16:54,2019-02-12 15:17:23,software_v6,hank.mccoy,Team D
VEHICLE0162,manual,2019-02-12 15:17:23,2019-02-12 15:17:30,software_v6,hank.mccoy,Team D
VEHICLE0162,manual,2019-02-12 15:17:30,2019-02-12 15:17:44,software_v6,hank.mccoy,Team D
VEHICLE0117,autonomous,2019-02-12 15:17:09,2019-02-12 15:17:53,software_v13,alexander.hamilton,Team A
VEHICLE0162,manual,2019-02-12 15:17:44,2019-02-12 15:17:54,software_v6,hank.mccoy,Team D
VEHICLE0162,manual,2019-02-12 15:17:54,2019-02-12 15:18:15,software_v6,hank.mccoy,Team D
VEHICLE0117,autonomous,2019-02-12 15:17:53,2019-02-12 15:18:34,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:18:34,2019-02-12 15:19:12,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:19:12,2019-02-12 15:19:16,software_v13,alexander.hamilton,Team A
VEHICLE0162,parked,2019-02-12 15:18:15,2019-02-12 15:19:26,software_v6,hank.mccoy,Team D
VEHICLE0117,autonomous,2019-02-12 15:19:16,2019-02-12 15:20:21,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:20:21,2019-02-12 15:20:24,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:20:24,2019-02-12 15:20:51,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:20:51,2019-02-12 15:20:58,software_v13,alexander.hamilton,Team A
VEHICLE0054,manual,2019-02-12 15:21:29,2019-02-12 15:21:33,software_v2,remy.lebeau,Team B
VEHICLE0117,autonomous,2019-02-12 15:20:58,2019-02-12 15:21:41,software_v13,alexander.hamilton,Team A
VEHICLE0054,manual,2019-02-12 15:21:33,2019-02-12 15:21:43,software_v2,remy.lebeau,Team B
VEHICLE0117,autonomous,2019-02-12 15:21:41,2019-02-12 15:22:20,software_v13,alexander.hamilton,Team A
VEHICLE0177,manual,2019-02-12 15:22:22,2019-02-12 15:22:29,software_v1,admiral.ackbar,Team D
VEHICLE0177,manual,2019-02-12 15:22:29,2019-02-12 15:22:36,software_v1,admiral.ackbar,Team D
VEHICLE0117,autonomous,2019-02-12 15:22:20,2019-02-12 15:22:48,software_v13,alexander.hamilton,Team A
VEHICLE0054,manual,2019-02-12 15:21:43,2019-02-12 15:22:50,software_v2,remy.lebeau,Team B
VEHICLE0117,autonomous,2019-02-12 15:22:48,2019-02-12 15:22:54,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:22:54,2019-02-12 15:23:06,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:23:06,2019-02-12 15:23:12,software_v13,alexander.hamilton,Team A
VEHICLE0117,autonomous,2019-02-12 15:23:12,2019-02-12 15:23:16,software_v13,alexander.hamilton,Team A
VEHICLE0117,manual,2019-02-12 15:23:16,2019-02-12 15:23:26,software_v13,alexander.hamilton,Team A
